ind_cnt,iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,excess_mortality_cumulative_per_million
85244,OWID_LMC,,Lower middle income,2021-04-10,3330652550.0,24590003.0,228331.0,197639.286,432867.0,2142.0,1963.571,7382.939,68.554,59.34,129.965,0.643,0.59,,,,,,,,,,
85245,OWID_LMC,,Lower middle income,2021-04-11,3330652550.0,24829249.0,239246.0,207681.143,434916.0,2049.0,2026.286,7454.77,71.832,62.354,130.58,0.615,0.608,,,,,,,,,,
85246,OWID_LMC,,Lower middle income,2021-04-12,3330652550.0,25061166.0,231917.0,218874.286,437153.0,2237.0,2146.571,7524.401,69.631,65.715,131.251,0.672,0.644,,,,,,,,,,
85247,OWID_LMC,,Lower middle income,2021-04-13,3330652550.0,25318872.0,257706.0,229526.429,439639.0,2486.0,2194.286,7601.775,77.374,68.913,131.998,0.746,0.659,,,,,,,,,,
85248,OWID_LMC,,Lower middle income,2021-04-14,3330652550.0,25597221.0,278349.0,240755.286,442233.0,2594.0,2272.0,7685.347,83.572,72.285,132.777,0.779,0.682,,,,,,,,,,
85249,OWID_LMC,,Lower middle income,2021-04-15,3330652550.0,25894909.0,297688.0,251947.286,444993.0,2760.0,2365.429,7774.725,89.378,75.645,133.605,0.829,0.71,,,,,,,,,,
85250,OWID_LMC,,Lower middle income,2021-04-16,3330652550.0,26211021.0,316112.0,264192.714,447827.0,2834.0,2443.143,7869.635,94.91,79.322,134.456,0.851,0.734,,,,,,,,,,
85251,OWID_LMC,,Lower middle income,2021-04-17,3330652550.0,26549800.0,338779.0,279971.0,450803.0,2976.0,2562.286,7971.351,101.716,84.059,135.35,0.894,0.769,,,,,,,,,,
85252,OWID_LMC,,Lower middle income,2021-04-18,3330652550.0,26890940.0,341140.0,294527.286,453740.0,2937.0,2689.143,8073.775,102.424,88.429,136.232,0.882,0.807,,,,,,,,,,
85253,OWID_LMC,,Lower middle income,2021-04-19,3330652550.0,27216817.0,325877.0,307950.143,456802.0,3062.0,2807.0,8171.617,97.842,92.459,137.151,0.919,0.843,,,,,,,,,,
85254,OWID_LMC,,Lower middle income,2021-04-20,3330652550.0,27583448.0,366631.0,323510.857,460416.0,3614.0,2968.143,8281.695,110.078,97.131,138.236,1.085,0.891,,,,,,,,,,
85255,OWID_LMC,,Lower middle income,2021-04-21,3330652550.0,27973984.0,390536.0,339537.571,464161.0,3745.0,3132.571,8398.95,117.255,101.943,139.36,1.124,0.941,,,,,,,,,,
85256,OWID_LMC,,Lower middle income,2021-04-22,3330652550.0,28389845.0,415861.0,356419.429,468186.0,4025.0,3313.286,8523.809,124.859,107.012,140.569,1.208,0.995,,,,,,,,,,
85257,OWID_LMC,,Lower middle income,2021-04-23,3330652550.0,28815363.0,425518.0,372048.857,472596.0,4410.0,3538.429,8651.567,127.758,111.704,141.893,1.324,1.062,,,,,,,,,,
85258,OWID_LMC,,Lower middle income,2021-04-24,3330652550.0,29233520.0,418157.0,383388.571,476866.0,4270.0,3723.286,8777.115,125.548,115.109,143.175,1.282,1.118,,,,,,,,,,
85259,OWID_LMC,,Lower middle income,2021-04-25,3330652550.0,29647807.0,414287.0,393838.143,481040.0,4174.0,3900.0,8901.501,124.386,118.247,144.428,1.253,1.171,,,,,,,,,,
85260,OWID_LMC,,Lower middle income,2021-04-26,3330652550.0,30031217.0,383410.0,402057.143,485248.0,4208.0,4063.714,9016.617,115.116,120.714,145.692,1.263,1.22,,,,,,,,,,
85261,OWID_LMC,,Lower middle income,2021-04-27,3330652550.0,30458241.0,427024.0,410684.714,490301.0,5053.0,4269.286,9144.827,128.21,123.305,147.209,1.517,1.282,,,,,,,,,,
85262,OWID_LMC,,Lower middle income,2021-04-28,3330652550.0,30907840.0,449599.0,419122.286,495689.0,5388.0,4504.0,9279.815,134.988,125.838,148.826,1.618,1.352,,,,,,,,,,
85263,OWID_LMC,,Lower middle income,2021-04-29,3330652550.0,31373640.0,465800.0,426256.429,500948.0,5259.0,4680.286,9419.668,139.852,127.98,150.405,1.579,1.405,,,,,,,,,,
85264,OWID_LMC,,Lower middle income,2021-04-30,3330652550.0,31845496.0,471856.0,432876.143,505989.0,5041.0,4770.429,9561.338,141.671,129.967,151.919,1.514,1.432,,,,,,,,,,
85265,OWID_LMC,,Lower middle income,2021-05-01,3330652550.0,32300517.0,455021.0,438142.429,511127.0,5138.0,4894.429,9697.955,136.616,131.549,153.462,1.543,1.47,,,,,,,,,,
85266,OWID_LMC,,Lower middle income,2021-05-02,3330652550.0,32728507.0,427990.0,440100.0,515731.0,4604.0,4955.857,9826.455,128.5,132.136,154.844,1.382,1.488,,,,,,,,,,
85267,OWID_LMC,,Lower middle income,2021-05-03,3330652550.0,33146909.0,418402.0,445098.857,520510.0,4779.0,5037.429,9952.077,125.622,133.637,156.279,1.435,1.512,,,,,,,,,,
85268,OWID_LMC,,Lower middle income,2021-05-04,3330652550.0,33582452.0,435543.0,446315.857,525485.0,4975.0,5026.286,10082.845,130.768,134.003,157.772,1.494,1.509,,,,,,,,,,
85269,OWID_LMC,,Lower middle income,2021-05-05,3330652550.0,34051093.0,468641.0,449036.143,530990.0,5505.0,5043.0,10223.55,140.705,134.819,159.425,1.653,1.514,,,,,,,,,,
85270,OWID_LMC,,Lower middle income,2021-05-06,3330652550.0,34539541.0,488448.0,452271.571,536733.0,5743.0,5112.143,10370.202,146.652,135.791,161.15,1.724,1.535,,,,,,,,,,
85271,OWID_LMC,,Lower middle income,2021-05-07,3330652550.0,35005384.0,465843.0,451412.571,542427.0,5694.0,5205.429,10510.068,139.865,135.533,162.859,1.71,1.563,,,,,,,,,,
85272,OWID_LMC,,Lower middle income,2021-05-08,3330652550.0,35471098.0,465714.0,452940.143,548041.0,5614.0,5273.429,10649.894,139.827,135.991,164.545,1.686,1.583,,,,,,,,,,
85273,OWID_LMC,,Lower middle income,2021-05-09,3330652550.0,35891403.0,420305.0,451842.286,553207.0,5166.0,5353.714,10776.087,126.193,135.662,166.096,1.551,1.607,,,,,,,,,,
85274,OWID_LMC,,Lower middle income,2021-05-10,3330652550.0,36278732.0,387329.0,447403.286,558425.0,5218.0,5416.429,10892.38,116.292,134.329,167.662,1.567,1.626,,,,,,,,,,
85275,OWID_LMC,,Lower middle income,2021-05-11,3330652550.0,36683725.0,404993.0,443039.0,564153.0,5728.0,5524.0,11013.975,121.596,133.019,169.382,1.72,1.659,,,,,,,,,,
85276,OWID_LMC,,Lower middle income,2021-05-12,3330652550.0,37104009.0,420284.0,436130.857,569921.0,5768.0,5561.571,11140.162,126.187,130.945,171.114,1.732,1.67,,,,,,,,,,
85277,OWID_LMC,,Lower middle income,2021-05-13,3330652550.0,37501256.0,397247.0,423102.143,575341.0,5420.0,5515.429,11259.432,119.27,127.033,172.741,1.627,1.656,,,,,,,,,,
85278,OWID_LMC,,Lower middle income,2021-05-14,3330652550.0,37876461.0,375205.0,410153.857,580556.0,5215.0,5447.0,11372.084,112.652,123.145,174.307,1.566,1.635,,,,,,,,,,
85279,OWID_LMC,,Lower middle income,2021-05-15,3330652550.0,38235038.0,358577.0,394848.571,585997.0,5441.0,5422.286,11479.744,107.66,118.55,175.941,1.634,1.628,,,,,,,,,,
85280,OWID_LMC,,Lower middle income,2021-05-16,3330652550.0,38562179.0,327141.0,381539.429,591329.0,5332.0,5446.0,11577.965,98.221,114.554,177.541,1.601,1.635,,,,,,,,,,
85281,OWID_LMC,,Lower middle income,2021-05-17,3330652550.0,38875355.0,313176.0,370946.143,596992.0,5663.0,5509.571,11671.994,94.028,111.373,179.242,1.7,1.654,,,,,,,,,,
85282,OWID_LMC,,Lower middle income,2021-05-18,3330652550.0,39194347.0,318992.0,358660.286,603035.0,6043.0,5554.571,11767.768,95.775,107.685,181.056,1.814,1.668,,,,,,,,,,
85283,OWID_LMC,,Lower middle income,2021-05-19,3330652550.0,39526680.0,332333.0,346095.857,608454.0,5419.0,5504.714,11867.548,99.78,103.912,182.683,1.627,1.653,,,,,,,,,,
85284,OWID_LMC,,Lower middle income,2021-05-20,3330652550.0,39842931.0,316251.0,334525.0,614059.0,5605.0,5531.143,11962.5,94.952,100.438,184.366,1.683,1.661,,,,,,,,,,
85285,OWID_LMC,,Lower middle income,2021-05-21,3330652550.0,40158241.0,315310.0,325968.571,619670.0,5611.0,5587.714,12057.169,94.669,97.869,186.051,1.685,1.678,,,,,,,,,,
85286,OWID_LMC,,Lower middle income,2021-05-22,3330652550.0,40449892.0,291651.0,316407.714,624632.0,4962.0,5519.286,12144.735,87.566,94.999,187.54,1.49,1.657,,,,,,,,,,
85287,OWID_LMC,,Lower middle income,2021-05-23,3330652550.0,40715507.0,265615.0,307618.286,630118.0,5486.0,5541.286,12224.483,79.749,92.36,189.188,1.647,1.664,,,,,,,,,,
85288,OWID_LMC,,Lower middle income,2021-05-24,3330652550.0,40955798.0,240291.0,297206.143,634646.0,4528.0,5379.143,12296.629,72.145,89.234,190.547,1.359,1.615,,,,,,,,,,
85289,OWID_LMC,,Lower middle income,2021-05-25,3330652550.0,41218252.0,262454.0,289129.286,640137.0,5491.0,5300.286,12375.428,78.8,86.809,192.196,1.649,1.591,,,,,,,,,,
85290,OWID_LMC,,Lower middle income,2021-05-26,3330652550.0,41479464.0,261212.0,278969.143,645256.0,5119.0,5257.429,12453.855,78.427,83.758,193.733,1.537,1.578,,,,,,,,,,
85291,OWID_LMC,,Lower middle income,2021-05-27,3330652550.0,41716262.0,236798.0,267618.714,650082.0,4826.0,5146.143,12524.952,71.097,80.35,195.182,1.449,1.545,,,,,,,,,,
85292,OWID_LMC,,Lower middle income,2021-05-28,3330652550.0,41944566.0,228304.0,255189.286,654952.0,4870.0,5040.286,12593.498,68.546,76.618,196.644,1.462,1.513,,,,,,,,,,
85293,OWID_LMC,,Lower middle income,2021-05-29,3330652550.0,42155868.0,211302.0,243710.857,659538.0,4586.0,4986.571,12656.94,63.442,73.172,198.021,1.377,1.497,,,,,,,,,,
85294,OWID_LMC,,Lower middle income,2021-05-30,3330652550.0,42351086.0,195218.0,233654.143,663698.0,4160.0,4797.143,12715.552,58.613,70.153,199.27,1.249,1.44,,,,,,,,,,
85295,OWID_LMC,,Lower middle income,2021-05-31,3330652550.0,42524205.0,173119.0,224058.143,667556.0,3858.0,4701.429,12767.53,51.978,67.272,200.428,1.158,1.412,,,,,,,,,,
85296,OWID_LMC,,Lower middle income,2021-06-01,3330652550.0,42704735.0,180530.0,212354.714,671864.0,4308.0,4532.429,12821.732,54.203,63.758,201.721,1.293,1.361,,,,,,,,,,
85297,OWID_LMC,,Lower middle income,2021-06-02,3330652550.0,42886808.0,182073.0,201049.143,676028.0,4164.0,4396.0,12876.398,54.666,60.363,202.972,1.25,1.32,,,,,,,,,,
85298,OWID_LMC,,Lower middle income,2021-06-03,3330652550.0,43070506.0,183698.0,193463.429,679939.0,3911.0,4265.286,12931.552,55.154,58.086,204.146,1.174,1.281,,,,,,,,,,
85299,OWID_LMC,,Lower middle income,2021-06-04,3330652550.0,43241515.0,171009.0,185278.429,684513.0,4574.0,4223.0,12982.896,51.344,55.628,205.519,1.373,1.268,,,,,,,,,,
85300,OWID_LMC,,Lower middle income,2021-06-05,3330652550.0,43397679.0,156164.0,177401.571,688201.0,3688.0,4094.714,13029.783,46.887,53.263,206.626,1.107,1.229,,,,,,,,,,
85301,OWID_LMC,,Lower middle income,2021-06-06,3330652550.0,43537999.0,140320.0,169559.0,691578.0,3377.0,3982.857,13071.913,42.13,50.909,207.64,1.014,1.196,,,,,,,,,,
85302,OWID_LMC,,Lower middle income,2021-06-07,3330652550.0,43659916.0,121917.0,162244.429,694571.0,2993.0,3859.286,13108.517,36.605,48.713,208.539,0.899,1.159,,,,,,,,,,
85303,OWID_LMC,,Lower middle income,2021-06-08,3330652550.0,43800199.0,140283.0,156494.857,698114.0,3543.0,3750.0,13150.636,42.119,46.986,209.603,1.064,1.126,,,,,,,,,,
85304,OWID_LMC,,Lower middle income,2021-06-09,3330652550.0,43940096.0,139897.0,150469.714,701339.0,3225.0,3615.857,13192.639,42.003,45.177,210.571,0.968,1.086,,,,,,,,,,
85305,OWID_LMC,,Lower middle income,2021-06-10,3330652550.0,44091680.0,151584.0,145882.0,709802.0,1089.0,3212.714,13238.151,45.512,43.8,213.112,0.327,0.965,,,,,,,,,,
85306,OWID_LMC,,Lower middle income,2021-06-11,3330652550.0,44223204.0,131524.0,140241.286,714896.0,5094.0,3287.0,13277.64,39.489,42.106,214.641,1.529,0.987,,,,,,,,,,
85307,OWID_LMC,,Lower middle income,2021-06-12,3330652550.0,44354344.0,131140.0,136666.429,719284.0,4388.0,3387.0,13317.013,39.374,41.033,215.959,1.317,1.017,,,,,,,,,,
85308,OWID_LMC,,Lower middle income,2021-06-13,3330652550.0,44470774.0,116430.0,133253.571,724222.0,4938.0,3610.0,13351.97,34.957,40.008,217.441,1.483,1.084,,,,,,,,,,
85309,OWID_LMC,,Lower middle income,2021-06-14,3330652550.0,44577300.0,106526.0,131054.857,727957.0,3735.0,3716.0,13383.954,31.984,39.348,218.563,1.121,1.116,,,,,,,,,,
85310,OWID_LMC,,Lower middle income,2021-06-15,3330652550.0,44692129.0,114829.0,127418.571,731574.0,3617.0,3726.571,13418.43,34.476,38.256,219.649,1.086,1.119,,,,,,,,,,
85311,OWID_LMC,,Lower middle income,2021-06-16,3330652550.0,44813466.0,121337.0,124767.143,735007.0,3433.0,3756.286,13454.861,36.43,37.46,220.68,1.031,1.128,,,,,,,,,,
85312,OWID_LMC,,Lower middle income,2021-06-17,3330652550.0,44933193.0,119727.0,120216.143,737730.0,2723.0,3989.714,13490.808,35.947,36.094,221.497,0.818,1.198,,,,,,,,,,
85313,OWID_LMC,,Lower middle income,2021-06-18,3330652550.0,45049419.0,116226.0,118030.714,740395.0,2665.0,3642.714,13525.704,34.896,35.438,222.297,0.8,1.094,,,,,,,,,,
85314,OWID_LMC,,Lower middle income,2021-06-19,3330652550.0,45157717.0,108298.0,114767.571,743133.0,2738.0,3407.0,13558.219,32.516,34.458,223.119,0.822,1.023,,,,,,,,,,
85315,OWID_LMC,,Lower middle income,2021-06-20,3330652550.0,45261421.0,103704.0,112949.571,745685.0,2552.0,3066.143,13589.355,31.136,33.912,223.886,0.766,0.921,,,,,,,,,,
85316,OWID_LMC,,Lower middle income,2021-06-21,3330652550.0,45359230.0,97809.0,111704.286,747954.0,2269.0,2856.714,13618.722,29.366,33.538,224.567,0.681,0.858,,,,,,,,,,
85317,OWID_LMC,,Lower middle income,2021-06-22,3330652550.0,45465940.0,106710.0,110544.429,750488.0,2534.0,2702.0,13650.76,32.039,33.19,225.328,0.761,0.811,,,,,,,,,,
85318,OWID_LMC,,Lower middle income,2021-06-23,3330652550.0,45583391.0,117451.0,109989.286,753105.0,2617.0,2585.429,13686.024,35.264,33.023,226.113,0.786,0.776,,,,,,,,,,
85319,OWID_LMC,,Lower middle income,2021-06-24,3330652550.0,45705028.0,121637.0,110262.143,755721.0,2616.0,2570.143,13722.545,36.52,33.105,226.899,0.785,0.772,,,,,,,,,,
85320,OWID_LMC,,Lower middle income,2021-06-25,3330652550.0,45821546.0,116518.0,110303.857,758231.0,2510.0,2548.0,13757.528,34.984,33.118,227.652,0.754,0.765,,,,,,,,,,
85321,OWID_LMC,,Lower middle income,2021-06-26,3330652550.0,45935776.0,114230.0,111151.286,760613.0,2382.0,2497.143,13791.825,34.297,33.372,228.368,0.715,0.75,,,,,,,,,,
85322,OWID_LMC,,Lower middle income,2021-06-27,3330652550.0,46045174.0,109398.0,111964.714,762797.0,2184.0,2444.571,13824.67,32.846,33.616,229.023,0.656,0.734,,,,,,,,,,
85323,OWID_LMC,,Lower middle income,2021-06-28,3330652550.0,46147110.0,101936.0,112554.286,764923.0,2126.0,2424.143,13855.276,30.605,33.793,229.662,0.638,0.728,,,,,,,,,,
85324,OWID_LMC,,Lower middle income,2021-06-29,3330652550.0,46265436.0,118326.0,114213.714,767087.0,2164.0,2371.286,13890.802,35.526,34.292,230.311,0.65,0.712,,,,,,,,,,
85325,OWID_LMC,,Lower middle income,2021-06-30,3330652550.0,46391257.0,125821.0,115409.429,769530.0,2443.0,2346.429,13928.579,37.777,34.651,231.045,0.733,0.704,,,,,,,,,,
85326,OWID_LMC,,Lower middle income,2021-07-01,3330652550.0,46524033.0,132776.0,117000.714,771884.0,2354.0,2309.0,13968.444,39.865,35.128,231.752,0.707,0.693,,,,,,,,,,
85327,OWID_LMC,,Lower middle income,2021-07-02,3330652550.0,46649897.0,125864.0,118335.857,774180.0,2296.0,2278.429,14006.233,37.79,35.529,232.441,0.689,0.684,,,,,,,,,,
85328,OWID_LMC,,Lower middle income,2021-07-03,3330652550.0,46773398.0,123501.0,119660.286,776478.0,2298.0,2266.429,14043.314,37.08,35.927,233.131,0.69,0.68,,,,,,,,,,
85329,OWID_LMC,,Lower middle income,2021-07-04,3330652550.0,46892771.0,119373.0,121085.286,778636.0,2158.0,2262.714,14079.154,35.841,36.355,233.779,0.648,0.679,,,,,,,,,,
85330,OWID_LMC,,Lower middle income,2021-07-05,3330652550.0,47010990.0,118219.0,123411.429,780649.0,2013.0,2246.571,14114.648,35.494,37.053,234.383,0.604,0.675,,,,,,,,,,
85331,OWID_LMC,,Lower middle income,2021-07-06,3330652550.0,47152021.0,141031.0,126655.0,783292.0,2643.0,2315.0,14156.992,42.343,38.027,235.177,0.794,0.695,,,,,,,,,,
85332,OWID_LMC,,Lower middle income,2021-07-07,3330652550.0,47298970.0,146949.0,129673.286,786298.0,3006.0,2395.429,14201.112,44.12,38.933,236.079,0.903,0.719,,,,,,,,,,
85333,OWID_LMC,,Lower middle income,2021-07-08,3330652550.0,47457822.0,158852.0,133398.429,789195.0,2897.0,2473.0,14248.806,47.694,40.052,236.949,0.87,0.742,,,,,,,,,,
85334,OWID_LMC,,Lower middle income,2021-07-09,3330652550.0,47605974.0,148152.0,136582.429,792334.0,3139.0,2593.429,14293.287,44.481,41.008,237.892,0.942,0.779,,,,,,,,,,
85335,OWID_LMC,,Lower middle income,2021-07-10,3330652550.0,47748301.0,142327.0,139271.857,795172.0,2838.0,2670.571,14336.02,42.732,41.815,238.744,0.852,0.802,,,,,,,,,,
85336,OWID_LMC,,Lower middle income,2021-07-11,3330652550.0,47884966.0,136665.0,141742.143,797955.0,2783.0,2759.857,14377.052,41.032,42.557,239.579,0.836,0.829,,,,,,,,,,
85337,OWID_LMC,,Lower middle income,2021-07-12,3330652550.0,48029050.0,144084.0,145437.143,801915.0,3960.0,3038.0,14420.312,43.26,43.666,240.768,1.189,0.912,,,,,,,,,,
85338,OWID_LMC,,Lower middle income,2021-07-13,3330652550.0,48192195.0,163145.0,148596.286,804506.0,2591.0,3030.571,14469.295,48.983,44.615,241.546,0.778,0.91,,,,,,,,,,
85339,OWID_LMC,,Lower middle income,2021-07-14,3330652550.0,48370010.0,177815.0,153005.714,807362.0,2856.0,3009.143,14522.683,53.387,45.939,242.404,0.857,0.903,,,,,,,,,,
85340,OWID_LMC,,Lower middle income,2021-07-15,3330652550.0,48548792.0,178782.0,155852.857,810333.0,2971.0,3019.714,14576.36,53.678,46.793,243.296,0.892,0.907,,,,,,,,,,
85341,OWID_LMC,,Lower middle income,2021-07-16,3330652550.0,48721590.0,172798.0,159373.714,813496.0,3163.0,3023.143,14628.242,51.881,47.851,244.245,0.95,0.908,,,,,,,,,,
85342,OWID_LMC,,Lower middle income,2021-07-17,3330652550.0,48885108.0,163518.0,162401.0,816348.0,2852.0,3025.143,14677.336,49.095,48.76,245.102,0.856,0.908,,,,,,,,,,
85343,OWID_LMC,,Lower middle income,2021-07-18,3330652550.0,49041455.0,156347.0,165212.714,819236.0,2888.0,3040.143,14724.278,46.942,49.604,245.969,0.867,0.913,,,,,,,,,,
85344,OWID_LMC,,Lower middle income,2021-07-19,3330652550.0,49181700.0,140245.0,164664.286,822413.0,3177.0,2928.286,14766.386,42.107,49.439,246.922,0.954,0.879,,,,,,,,,,
85345,OWID_LMC,,Lower middle income,2021-07-20,3330652550.0,49348179.0,166479.0,165140.571,829056.0,6643.0,3507.143,14816.37,49.984,49.582,248.917,1.995,1.053,,,,,,,,,,
85346,OWID_LMC,,Lower middle income,2021-07-21,3330652550.0,49506283.0,158104.0,162324.714,832197.0,3141.0,3547.857,14863.839,47.469,48.737,249.86,0.943,1.065,,,,,,,,,,
85347,OWID_LMC,,Lower middle income,2021-07-22,3330652550.0,49657709.0,151426.0,158416.714,835413.0,3216.0,3582.857,14909.303,45.464,47.563,250.826,0.966,1.076,,,,,,,,,,
85348,OWID_LMC,,Lower middle income,2021-07-23,3330652550.0,49817477.0,159768.0,156555.286,838673.0,3260.0,3596.714,14957.272,47.969,47.004,251.804,0.979,1.08,,,,,,,,,,
85349,OWID_LMC,,Lower middle income,2021-07-24,3330652550.0,49982392.0,164915.0,156754.857,842394.0,3721.0,3720.857,15006.787,49.514,47.064,252.922,1.117,1.117,,,,,,,,,,
85350,OWID_LMC,,Lower middle income,2021-07-25,3330652550.0,50144186.0,161794.0,157533.0,845632.0,3238.0,3770.857,15055.364,48.577,47.298,253.894,0.972,1.132,,,,,,,,,,
85351,OWID_LMC,,Lower middle income,2021-07-26,3330652550.0,50293671.0,149485.0,158853.0,849305.0,3673.0,3841.714,15100.245,44.882,47.694,254.997,1.103,1.153,,,,,,,,,,
85352,OWID_LMC,,Lower middle income,2021-07-27,3330652550.0,50490175.0,196504.0,163142.286,853780.0,4475.0,3532.0,15159.244,58.999,48.982,256.34,1.344,1.06,,,,,,,,,,
85353,OWID_LMC,,Lower middle income,2021-07-28,3330652550.0,50686900.0,196725.0,168659.571,857951.0,4171.0,3679.143,15218.309,59.065,50.639,257.592,1.252,1.105,,,,,,,,,,
85354,OWID_LMC,,Lower middle income,2021-07-29,3330652550.0,50882903.0,196003.0,175027.714,862688.0,4737.0,3896.429,15277.157,58.848,52.551,259.015,1.422,1.17,,,,,,,,,,
85355,OWID_LMC,,Lower middle income,2021-07-30,3330652550.0,51065499.0,182596.0,178288.857,866866.0,4178.0,4027.571,15331.98,54.823,53.53,260.269,1.254,1.209,,,,,,,,,,
85356,OWID_LMC,,Lower middle income,2021-07-31,3330652550.0,51230802.0,165303.0,178344.286,871078.0,4212.0,4097.714,15381.611,49.631,53.546,261.534,1.265,1.23,,,,,,,,,,
85357,OWID_LMC,,Lower middle income,2021-08-01,3330652550.0,51400073.0,169271.0,179412.429,875033.0,3955.0,4200.143,15432.433,50.822,53.867,262.721,1.187,1.261,,,,,,,,,,
85358,OWID_LMC,,Lower middle income,2021-08-02,3330652550.0,51550858.0,150785.0,179598.143,878823.0,3790.0,4216.857,15477.705,45.272,53.923,263.859,1.138,1.266,,,,,,,,,,
85359,OWID_LMC,,Lower middle income,2021-08-03,3330652550.0,51742323.0,191465.0,178878.286,883221.0,4398.0,4205.857,15535.191,57.486,53.707,265.18,1.32,1.263,,,,,,,,,,
85360,OWID_LMC,,Lower middle income,2021-08-04,3330652550.0,51938521.0,196198.0,178803.0,887810.0,4589.0,4265.571,15594.098,58.907,53.684,266.557,1.378,1.281,,,,,,,,,,
85361,OWID_LMC,,Lower middle income,2021-08-05,3330652550.0,52129449.0,190928.0,178078.0,892225.0,4415.0,4219.571,15651.422,57.325,53.466,267.883,1.326,1.267,,,,,,,,,,
85362,OWID_LMC,,Lower middle income,2021-08-06,3330652550.0,52311358.0,181909.0,177979.857,896764.0,4539.0,4271.143,15706.039,54.617,53.437,269.246,1.363,1.282,,,,,,,,,,
85363,OWID_LMC,,Lower middle income,2021-08-07,3330652550.0,52476960.0,165602.0,178022.571,900812.0,4048.0,4247.714,15755.759,49.721,53.45,270.461,1.215,1.275,,,,,,,,,,
85364,OWID_LMC,,Lower middle income,2021-08-08,3330652550.0,52646378.0,169418.0,178043.571,904955.0,4143.0,4274.571,15806.626,50.866,53.456,271.705,1.244,1.283,,,,,,,,,,
85365,OWID_LMC,,Lower middle income,2021-08-09,3330652550.0,52795629.0,149251.0,177824.429,908944.0,3989.0,4303.0,15851.437,44.811,53.39,272.903,1.198,1.292,,,,,,,,,,
85366,OWID_LMC,,Lower middle income,2021-08-10,3330652550.0,52973671.0,178042.0,175906.857,913701.0,4757.0,4354.286,15904.893,53.456,52.815,274.331,1.428,1.307,,,,,,,,,,
85367,OWID_LMC,,Lower middle income,2021-08-11,3330652550.0,53168649.0,194978.0,175732.571,918213.0,4512.0,4343.286,15963.433,58.54,52.762,275.686,1.355,1.304,,,,,,,,,,
85368,OWID_LMC,,Lower middle income,2021-08-12,3330652550.0,53339509.0,170860.0,172865.714,922513.0,4300.0,4326.857,16014.732,51.299,51.901,276.977,1.291,1.299,,,,,,,,,,
85369,OWID_LMC,,Lower middle income,2021-08-13,3330652550.0,53523987.0,184478.0,173232.714,926977.0,4464.0,4316.143,16070.12,55.388,52.012,278.317,1.34,1.296,,,,,,,,,,
85370,OWID_LMC,,Lower middle income,2021-08-14,3330652550.0,53685152.0,161165.0,172598.857,930879.0,3902.0,4295.286,16118.509,48.388,51.821,279.488,1.172,1.29,,,,,,,,,,
85371,OWID_LMC,,Lower middle income,2021-08-15,3330652550.0,53836369.0,151217.0,169998.714,934789.0,3910.0,4262.0,16163.91,45.402,51.041,280.662,1.174,1.28,,,,,,,,,,
85372,OWID_LMC,,Lower middle income,2021-08-16,3330652550.0,53981055.0,144686.0,169346.571,938604.0,3815.0,4237.143,16207.351,43.441,50.845,281.808,1.145,1.272,,,,,,,,,,
85373,OWID_LMC,,Lower middle income,2021-08-17,3330652550.0,54154957.0,173902.0,168755.143,942497.0,3893.0,4113.714,16259.564,52.213,50.667,282.977,1.169,1.235,,,,,,,,,,
85374,OWID_LMC,,Lower middle income,2021-08-18,3330652550.0,54321638.0,166681.0,164712.714,946499.0,4002.0,4040.857,16309.608,50.045,49.454,284.178,1.202,1.213,,,,,,,,,,
85375,OWID_LMC,,Lower middle income,2021-08-19,3330652550.0,54479513.0,157875.0,162857.714,950716.0,4217.0,4029.0,16357.009,47.401,48.897,285.444,1.266,1.21,,,,,,,,,,
85376,OWID_LMC,,Lower middle income,2021-08-20,3330652550.0,54640791.0,161278.0,159543.429,954772.0,4056.0,3970.714,16405.431,48.422,47.902,286.662,1.218,1.192,,,,,,,,,,
85377,OWID_LMC,,Lower middle income,2021-08-21,3330652550.0,54781364.0,140573.0,156601.714,958500.0,3728.0,3945.857,16447.637,42.206,47.018,287.781,1.119,1.185,,,,,,,,,,
85378,OWID_LMC,,Lower middle income,2021-08-22,3330652550.0,54919297.0,137933.0,154704.0,962554.0,4054.0,3966.429,16489.05,41.413,46.449,288.999,1.217,1.191,,,,,,,,,,
85379,OWID_LMC,,Lower middle income,2021-08-23,3330652550.0,55059274.0,139977.0,154031.286,965962.0,3408.0,3908.286,16531.077,42.027,46.247,290.022,1.023,1.173,,,,,,,,,,
85380,OWID_LMC,,Lower middle income,2021-08-24,3330652550.0,55219761.0,160487.0,152114.857,970107.0,4145.0,3944.286,16579.262,48.185,45.671,291.266,1.245,1.184,,,,,,,,,,
85381,OWID_LMC,,Lower middle income,2021-08-25,3330652550.0,55399273.0,179512.0,153947.857,974049.0,3942.0,3935.714,16633.159,53.897,46.222,292.45,1.184,1.182,,,,,,,,,,
